GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
0400000US11,11,District of Columbia,250423,1754,24107,1222,226316,2079,28.7,0.5,27.2,2.3,28.8,0.6,21.4,0.7,52.0,2.7,18.2,0.7,15.8,0.6,57.8,2.8,11.3,0.6,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,40.5,0.5,5.2,1.4,44.2,0.5,51.0,0.5,90.8,1.7,46.8,0.6,0.3,0.1,0.1,0.2,0.4,0.1,3.5,0.2,0.7,0.6,3.8,0.2,N,N,N,N,N,N,3.2,0.3,2.2,1.1,3.3,0.4,1.5,0.2,1.0,0.5,1.5,0.2,7.0,0.4,4.9,1.5,7.2,0.4,37.1,0.5,3.0,0.9,40.7,0.5,56428,1383,13340,1648,63266,1614,107697,2405,16283,961,91414,2290,13.8,0.8,32.7,3.3,10.5,0.8,36.3,1.5,43.3,3.5,35.1,1.7,49.8,1.5,24.0,2.8,54.4,1.7,2.1,(X),(X),(X),(X),(X)
0400000US12,12,Florida,7080705,13491,480380,6933,6600325,14315,38.5,0.1,36.1,0.6,38.6,0.1,30.0,0.1,51.7,0.7,28.4,0.1,12.0,0.1,49.1,0.6,9.3,0.1,(X),(X),(X),(X),(X),(X),98.8,0.1,98.1,0.2,98.9,0.1,81.0,0.1,60.9,0.7,82.4,0.1,13.1,0.1,31.1,0.7,11.8,0.1,0.3,0.1,0.5,0.1,0.3,0.1,1.8,0.1,1.0,0.1,1.9,0.1,0.1,0.1,0.1,0.1,0.0,0.1,2.6,0.1,4.7,0.3,2.5,0.1,1.2,0.1,1.9,0.2,1.1,0.1,16.8,0.1,32.2,0.7,15.7,0.1,67.4,0.1,34.9,0.7,69.8,0.1,48637,157,19114,426,51081,155,4603986,12423,342393,5517,4261593,12673,17.8,0.2,20.8,0.7,17.5,0.1,32.1,0.2,47.7,0.8,30.8,0.2,50.2,0.2,31.5,0.8,51.6,0.2,2.1,(X),(X),(X),(X),(X)
0400000US13,13,Georgia,3421866,8907,287445,5139,3134421,9618,27.1,0.1,23.0,0.7,27.5,0.1,37.1,0.2,63.4,0.8,34.7,0.2,13.7,0.2,57.9,1.1,9.7,0.2,(X),(X),(X),(X),(X),(X),99.1,0.1,98.9,0.2,99.2,0.1,65.4,0.2,37.5,0.9,68.0,0.2,28.7,0.1,58.2,0.9,26.0,0.2,0.2,0.1,0.4,0.1,0.2,0.1,2.3,0.1,0.8,0.2,2.5,0.1,0.0,0.1,0.0,0.1,0.0,0.1,2.5,0.1,2.1,0.2,2.5,0.1,0.9,0.1,1.1,0.2,0.8,0.1,5.2,0.1,4.5,0.4,5.2,0.1,62.9,0.2,35.5,1.0,65.4,0.2,50549,281,15736,373,54121,275,2326684,10248,218673,4465,2108011,10439,11.6,0.2,22.5,0.9,10.5,0.1,33.8,0.3,51.5,1.2,32.0,0.3,54.6,0.3,26.1,1.1,57.5,0.3,2.8,(X),(X),(X),(X),(X)
0400000US15,15,Hawaii,436449,2379,29419,1489,407030,2710,37.9,0.4,43.3,2.6,37.5,0.4,34.8,0.5,49.3,2.9,33.8,0.6,9.7,0.4,46.4,2.5,7.0,0.4,(X),(X),(X),(X),(X),(X),85.6,0.5,74.8,2.7,86.4,0.5,33.7,0.5,22.7,2.4,34.5,0.5,2.4,0.2,0.9,0.5,2.6,0.2,0.4,0.1,0.7,0.5,0.4,0.1,40.7,0.5,32.9,2.3,41.3,0.5,7.1,0.3,16.4,1.9,6.5,0.3,1.3,0.1,1.4,0.7,1.3,0.1,14.4,0.5,25.2,2.7,13.6,0.5,6.4,0.3,11.8,1.5,6.0,0.3,31.7,0.5,19.9,2.2,32.5,0.5,66034,932,20366,2194,69241,1014,303765,2877,20252,1311,283513,3195,11.7,0.4,25.2,3.0,10.8,0.4,27.5,0.7,34.6,2.8,26.9,0.7,60.8,0.7,40.2,3.2,62.3,0.7,1.7,(X),(X),(X),(X),(X)
0400000US16,16,Idaho,556915,2628,36819,1818,520096,3186,29.2,0.3,16.9,1.8,30.1,0.3,37.2,0.4,63.3,2.8,35.3,0.5,12.0,0.4,56.6,2.1,8.8,0.3,(X),(X),(X),(X),(X),(X),98.5,0.1,95.9,0.9,98.7,0.1,94.5,0.2,88.4,1.2,94.9,0.2,0.4,0.1,1.1,0.5,0.4,0.1,0.9,0.1,2.4,0.5,0.8,0.1,0.9,0.1,0.9,0.4,0.9,0.1,0.1,0.1,0.2,0.3,0.1,0.1,1.6,0.2,3.1,0.8,1.5,0.2,1.5,0.1,4.1,0.9,1.3,0.1,6.9,0.2,12.5,1.6,6.6,0.2,89.5,0.3,80.4,1.5,90.2,0.3,47331,581,16742,853,49986,508,391672,3111,26678,1614,364994,3305,12.2,0.3,14.3,2.0,12.1,0.3,30.1,0.8,49.8,2.6,28.6,0.7,57.7,0.7,36.0,2.7,59.3,0.7,1.2,(X),(X),(X),(X),(X)
0400000US17,17,Illinois,4751748,8303,388996,5037,4362752,8567,30.5,0.1,22.4,0.6,31.2,0.1,35.0,0.1,59.8,0.7,32.7,0.2,11.6,0.1,55.6,0.8,7.6,0.1,(X),(X),(X),(X),(X),(X),99.1,0.1,98.5,0.2,99.1,0.1,75.9,0.1,46.6,0.7,78.5,0.1,13.8,0.1,40.9,0.6,11.4,0.1,0.2,0.1,0.3,0.1,0.2,0.1,3.8,0.1,2.0,0.2,3.9,0.1,0.0,0.1,0.0,0.1,0.0,0.1,5.5,0.1,8.7,0.5,5.2,0.1,0.9,0.1,1.5,0.2,0.9,0.1,10.3,0.1,14.4,0.6,9.9,0.1,71.3,0.1,41.4,0.7,74.0,0.1,55935,225,16561,291,60140,234,3155389,10003,285568,4754,2869821,10020,11.5,0.1,20.5,0.7,10.6,0.1,30.8,0.2,50.9,1.0,28.9,0.2,57.7,0.2,28.6,0.8,60.6,0.2,1.6,(X),(X),(X),(X),(X)
0400000US18,18,Indiana,2463700,6008,212389,4171,2251311,6249,30.0,0.1,20.2,0.7,31.0,0.1,34.4,0.2,58.1,1.0,32.2,0.2,12.0,0.2,58.0,1.0,7.7,0.2,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,87.5,0.1,71.6,0.8,89.0,0.1,8.5,0.1,22.9,0.7,7.2,0.1,0.2,0.1,0.6,0.2,0.2,0.1,1.1,0.1,0.6,0.1,1.2,0.1,N,N,N,N,N,N,1.6,0.1,2.4,0.3,1.6,0.1,1.0,0.1,2.0,0.3,0.9,0.1,3.5,0.1,5.3,0.4,3.4,0.1,85.8,0.1,69.1,0.9,87.3,0.2,48675,283,14720,322,52375,253,1657586,6754,148520,3623,1509066,6450,12.4,0.2,23.1,1.0,11.3,0.2,31.1,0.3,51.8,1.2,29.0,0.3,56.6,0.3,25.0,1.2,59.7,0.3,1.6,(X),(X),(X),(X),(X)
0400000US19,19,Iowa,1207657,3845,97310,2331,1110347,4125,32.0,0.2,16.8,0.9,33.3,0.2,31.4,0.3,56.0,1.4,29.3,0.3,11.0,0.2,56.0,1.3,7.1,0.2,(X),(X),(X),(X),(X),(X),99.3,0.1,97.9,0.5,99.5,0.1,94.6,0.1,84.9,1.0,95.5,0.1,2.1,0.1,9.0,0.8,1.5,0.1,0.2,0.1,0.8,0.2,0.2,0.1,1.3,0.1,1.2,0.3,1.3,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.1,0.1,1.9,0.4,1.0,0.1,0.7,0.1,2.1,0.5,0.5,0.1,2.7,0.1,5.7,0.7,2.4,0.1,93.1,0.1,81.3,1.1,94.2,0.2,48585,318,15852,626,51887,298,790236,4193,64130,2004,726106,4019,11.4,0.2,16.1,1.3,11.0,0.2,26.1,0.4,51.7,1.9,23.8,0.4,62.5,0.4,32.2,1.5,65.1,0.4,1.5,(X),(X),(X),(X),(X)
0400000US20,20,Kansas,1095794,4005,71456,2247,1024338,4340,30.0,0.2,20.6,1.4,30.7,0.3,34.0,0.4,56.1,1.6,32.5,0.4,11.5,0.3,58.1,2.0,8.2,0.2,(X),(X),(X),(X),(X),(X),98.5,0.1,96.4,0.6,98.7,0.1,88.1,0.2,73.4,1.7,89.1,0.2,5.5,0.1,16.7,1.5,4.7,0.1,0.8,0.1,1.3,0.3,0.7,0.1,1.8,0.1,1.3,0.3,1.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3,0.1,3.4,0.6,2.2,0.1,1.5,0.1,3.6,0.6,1.3,0.1,6.2,0.1,10.4,1.1,5.9,0.1,84.6,0.2,67.5,1.9,85.7,0.2,49189,388,15079,648,52004,362,729160,4380,47935,1915,681225,4514,10.3,0.2,17.0,1.7,9.9,0.2,29.0,0.4,53.3,2.3,27.3,0.4,60.7,0.4,29.7,2.2,62.9,0.5,1.2,(X),(X),(X),(X),(X)
0400000US21,21,Kentucky,1666775,4948,216320,4045,1450455,5968,31.6,0.2,21.8,0.7,33.1,0.2,33.3,0.3,54.9,1.0,30.1,0.3,17.2,0.3,65.2,0.9,10.1,0.2,(X),(X),(X),(X),(X),(X),99.2,0.1,98.5,0.2,99.3,0.1,90.1,0.1,84.1,0.9,91.0,0.1,7.5,0.1,13.2,0.8,6.6,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.8,0.1,0.2,0.1,0.9,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.5,0.1,0.6,0.2,0.5,0.1,0.8,0.1,1.5,0.2,0.7,0.1,1.4,0.1,1.6,0.3,1.3,0.1,89.3,0.1,83.2,0.8,90.2,0.1,41763,277,12413,244,47231,344,1117773,6084,151165,3609,966608,6226,16.8,0.3,29.6,1.1,14.8,0.2,32.3,0.4,47.1,1.2,30.0,0.4,50.9,0.4,23.3,1.0,55.2,0.4,1.7,(X),(X),(X),(X),(X)
0400000US22,22,Louisiana,1590100,5289,272575,4627,1317525,6487,31.3,0.2,25.3,0.7,32.6,0.2,35.3,0.3,55.5,0.9,31.1,0.3,17.8,0.3,46.6,1.0,11.8,0.2,(X),(X),(X),(X),(X),(X),99.2,0.1,98.9,0.2,99.3,0.1,68.5,0.2,45.9,0.7,73.2,0.3,28.2,0.2,50.8,0.7,23.6,0.3,0.5,0.1,0.8,0.1,0.5,0.1,1.1,0.1,0.7,0.1,1.2,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.8,0.1,0.7,0.2,0.8,0.1,0.8,0.1,1.1,0.2,0.7,0.1,2.6,0.1,2.3,0.3,2.7,0.1,66.8,0.2,44.5,0.7,71.4,0.3,42634,333,20274,612,47825,446,1075430,5266,204395,4473,871035,5924,14.4,0.3,18.7,0.9,13.4,0.3,35.3,0.4,46.3,1.1,32.7,0.4,50.3,0.4,35.0,1.1,53.9,0.4,2.7,(X),(X),(X),(X),(X)
0400000US23,23,Maine,544101,2521,69590,1884,474511,3151,34.1,0.3,26.5,1.2,35.2,0.4,30.0,0.4,46.5,1.4,27.6,0.4,12.9,0.4,54.1,1.5,6.8,0.3,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,96.7,0.2,91.7,0.9,97.4,0.2,0.7,0.1,2.1,0.5,0.5,0.1,0.5,0.1,1.7,0.3,0.3,0.1,0.6,0.1,0.9,0.4,0.6,0.1,N,N,N,N,N,N,0.2,0.1,0.3,0.1,0.2,0.1,1.2,0.1,3.2,0.6,0.9,0.1,0.8,0.1,1.2,0.3,0.8,0.1,96.2,0.2,91.0,1.0,96.9,0.2,46807,530,15625,517,52205,540,351646,3340,41156,1511,310490,3283,14.7,0.4,24.5,1.9,13.4,0.3,28.1,0.6,49.1,2.6,25.3,0.5,57.3,0.6,26.4,2.0,61.3,0.6,1.3,(X),(X),(X),(X),(X)
0400000US24,24,Maryland,2086828,4627,105832,3169,1980996,5264,30.9,0.2,26.1,1.2,31.1,0.2,34.9,0.2,59.8,1.3,33.5,0.3,7.8,0.2,46.8,1.7,5.7,0.1,(X),(X),(X),(X),(X),(X),98.7,0.1,98.1,0.4,98.8,0.1,64.6,0.2,38.3,1.5,66.0,0.2,27.8,0.2,54.9,1.5,26.3,0.2,0.3,0.1,0.4,0.2,0.2,0.1,4.2,0.1,2.3,0.4,4.3,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.8,0.1,2.2,0.5,1.8,0.1,1.3,0.1,1.9,0.4,1.2,0.1,4.4,0.1,4.5,0.6,4.4,0.1,62.3,0.2,36.6,1.5,63.7,0.2,70005,421,19725,867,72725,414,1390703,6392,78577,2778,1312126,6862,9.6,0.2,19.9,1.3,9.0,0.2,29.4,0.4,49.7,1.7,28.2,0.4,61.0,0.3,30.4,1.7,62.8,0.3,1.2,(X),(X),(X),(X),(X)
0400000US25,25,Massachusetts,2457167,5509,170171,3708,2286996,6030,32.6,0.2,27.9,0.9,33.0,0.2,32.3,0.2,50.7,1.3,30.9,0.2,10.5,0.2,57.3,1.2,7.1,0.2,(X),(X),(X),(X),(X),(X),98.8,0.1,97.1,0.4,99.0,0.1,85.7,0.1,65.6,1.1,87.2,0.1,5.3,0.1,13.2,0.7,4.7,0.1,0.2,0.1,0.5,0.2,0.2,0.1,4.1,0.1,4.2,0.5,4.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,3.5,0.1,13.6,0.9,2.8,0.1,1.2,0.1,2.9,0.4,1.0,0.1,6.6,0.1,26.2,1.0,5.2,0.1,82.8,0.1,54.8,1.1,84.9,0.1,64684,361,14149,342,69213,426,1567246,6597,108088,3064,1459158,6501,11.6,0.2,30.7,1.3,10.2,0.2,28.2,0.3,47.2,1.6,26.7,0.3,60.2,0.3,22.1,1.3,63.1,0.3,1.7,(X),(X),(X),(X),(X)
0400000US26,26,Michigan,3844581,7124,414310,6070,3430271,8298,31.5,0.1,21.0,0.4,32.7,0.1,33.3,0.1,55.6,0.6,30.6,0.1,13.1,0.1,56.0,0.6,7.9,0.1,(X),(X),(X),(X),(X),(X),98.8,0.1,97.4,0.2,99.0,0.1,82.4,0.1,60.9,0.6,84.9,0.1,12.8,0.1,32.7,0.5,10.4,0.1,0.5,0.1,0.9,0.1,0.5,0.1,2.0,0.1,0.9,0.1,2.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.1,0.1,2.0,0.2,1.0,0.1,1.2,0.1,2.6,0.2,1.0,0.1,2.9,0.1,4.9,0.3,2.6,0.1,80.8,0.1,58.6,0.5,83.5,0.1,49694,215,15748,221,54504,188,2557823,7988,288591,4887,2269232,7852,14.9,0.1,23.1,0.7,13.9,0.1,31.8,0.2,50.7,0.8,29.4,0.2,53.3,0.2,26.3,0.7,56.7,0.2,2.1,(X),(X),(X),(X),(X)
0400000US27,27,Minnesota,2072355,4157,107658,2827,1964697,4931,28.4,0.2,19.1,0.8,28.9,0.2,33.0,0.2,58.0,1.2,31.6,0.2,9.7,0.2,57.4,1.4,7.1,0.2,(X),(X),(X),(X),(X),(X),99.1,0.1,97.8,0.4,99.2,0.1,91.1,0.1,66.6,1.2,92.4,0.1,3.7,0.1,19.1,1.1,2.9,0.1,0.9,0.1,4.7,0.5,0.7,0.1,2.5,0.1,5.4,0.6,2.3,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.1,1.9,0.4,0.9,0.1,0.9,0.1,2.2,0.4,0.8,0.1,2.6,0.1,5.7,0.6,2.5,0.1,89.4,0.1,63.2,1.2,90.9,0.1,57795,275,15200,532,60536,247,1346837,5508,71277,2272,1275560,5618,10.6,0.2,18.0,1.4,10.2,0.2,25.3,0.3,52.3,1.9,23.8,0.3,64.1,0.3,29.7,1.5,66.0,0.3,1.2,(X),(X),(X),(X),(X)
0400000US28,28,Mississippi,1079088,4639,155348,3423,923740,5002,32.4,0.2,25.1,1.0,33.6,0.3,36.7,0.3,60.2,1.2,32.8,0.4,20.3,0.4,58.9,1.5,13.9,0.3,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,63.2,0.2,34.0,1.1,68.1,0.3,34.8,0.2,64.5,1.2,29.8,0.3,0.4,0.1,0.3,0.1,0.4,0.1,0.6,0.1,0.2,0.1,0.7,0.1,N,N,N,N,N,N,0.4,0.1,0.3,0.1,0.5,0.1,0.6,0.1,0.7,0.2,0.6,0.1,1.3,0.1,0.9,0.2,1.3,0.1,62.4,0.2,33.5,1.1,67.3,0.3,37404,446,14999,527,42419,456,746936,4922,119083,3221,627853,4964,15.8,0.4,23.9,1.4,14.2,0.3,34.9,0.5,49.1,1.6,32.2,0.5,49.3,0.5,27.0,1.3,53.5,0.5,2.4,(X),(X),(X),(X),(X)
0400000US29,29,Missouri,2317739,5803,243390,4276,2074349,6924,31.7,0.1,22.1,0.8,32.8,0.2,33.1,0.2,56.5,0.9,30.3,0.2,13.2,0.2,56.8,1.0,8.0,0.2,(X),(X),(X),(X),(X),(X),98.7,0.1,97.2,0.3,98.8,0.1,85.7,0.2,68.5,0.9,87.8,0.2,10.5,0.1,26.3,0.8,8.7,0.1,0.4,0.1,0.9,0.1,0.4,0.1,1.2,0.1,0.6,0.1,1.3,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.7,0.1,0.8,0.2,0.7,0.1,1.3,0.1,2.8,0.3,1.2,0.1,2.1,0.1,2.8,0.3,2.0,0.1,84.5,0.2,67.0,0.9,86.5,0.2,46408,274,15480,366,50830,247,1527182,6013,167971,3716,1359211,6729,13.5,0.2,20.8,1.1,12.5,0.2,30.4,0.4,50.3,1.2,28.0,0.4,56.1,0.4,28.9,0.9,59.5,0.4,1.7,(X),(X),(X),(X),(X)
0400000US30,30,Montana,373455,2065,28571,1440,344884,2468,32.9,0.4,19.5,1.9,34.0,0.4,29.5,0.4,53.8,2.7,27.5,0.5,13.5,0.5,62.0,2.5,9.5,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,92.6,0.3,75.3,2.2,94.0,0.3,0.2,0.1,0.4,0.3,0.2,0.1,4.6,0.2,20.2,1.9,3.3,0.2,0.5,0.1,0.2,0.2,0.5,0.1,N,N,N,N,N,N,0.6,0.1,0.9,0.6,0.6,0.1,1.5,0.1,2.9,0.7,1.3,0.1,1.8,0.2,3.4,1.0,1.7,0.2,91.5,0.3,73.0,2.2,93.0,0.3,44042,537,14594,932,46982,659,240224,2387,18236,1108,221988,2477,13.4,0.5,17.5,3.0,13.0,0.5,28.4,0.8,49.0,3.7,26.7,0.8,58.3,0.7,33.5,3.1,60.3,0.7,2.0,(X),(X),(X),(X),(X)
0400000US31,31,Nebraska,702293,2697,47614,1871,654679,3063,30.0,0.3,18.2,1.4,30.8,0.3,32.9,0.3,58.7,2.2,31.1,0.3,11.1,0.3,58.7,2.0,7.6,0.3,(X),(X),(X),(X),(X),(X),98.9,0.1,96.1,1.0,99.1,0.1,91.1,0.2,73.5,2.0,92.4,0.2,3.8,0.1,16.0,1.6,3.0,0.1,0.6,0.1,2.5,0.5,0.4,0.1,1.3,0.1,1.0,0.6,1.4,0.1,0.1,0.1,0.1,0.1,0.0,0.1,2.0,0.1,3.0,0.7,1.9,0.1,1.1,0.1,3.9,1.0,0.9,0.1,5.1,0.1,8.2,1.1,4.8,0.1,88.2,0.2,69.1,2.0,89.6,0.2,49231,412,14863,902,51940,357,461537,3098,32052,1483,429485,3102,10.0,0.2,14.7,1.6,9.6,0.2,26.3,0.6,56.5,2.6,24.0,0.5,63.8,0.6,28.7,2.2,66.4,0.5,1.3,(X),(X),(X),(X),(X)
0400000US32,32,Nevada,947147,4481,41032,2115,906115,5078,30.3,0.3,29.8,1.9,30.4,0.3,34.3,0.3,55.9,2.3,33.3,0.3,9.7,0.3,51.9,2.4,7.8,0.3,(X),(X),(X),(X),(X),(X),98.1,0.1,96.1,0.8,98.2,0.1,78.6,0.3,65.0,2.4,79.2,0.3,7.5,0.1,18.9,2.0,6.9,0.2,1.2,0.1,1.9,0.6,1.2,0.1,5.4,0.1,3.6,0.8,5.5,0.1,0.4,0.1,0.1,0.1,0.4,0.1,5.0,0.2,6.6,1.2,5.0,0.2,1.9,0.1,3.9,0.8,1.8,0.1,18.1,0.2,23.5,2.0,17.9,0.2,66.1,0.3,49.5,2.5,66.8,0.3,56348,529,17967,1126,58169,555,615626,4266,28548,1784,587078,4524,11.3,0.3,23.1,2.2,10.7,0.3,33.4,0.6,45.4,2.6,32.8,0.6,55.3,0.5,31.4,2.6,56.5,0.5,1.1,(X),(X),(X),(X),(X)
0400000US33,33,New Hampshire,503994,1986,24162,1301,479832,2311,31.2,0.3,24.3,2.7,31.5,0.3,33.2,0.5,52.5,2.8,32.3,0.5,8.0,0.3,50.6,3.0,5.8,0.3,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,95.9,0.2,91.9,1.7,96.1,0.2,0.8,0.1,2.8,1.1,0.7,0.1,0.3,0.1,1.2,0.7,0.2,0.1,1.6,0.1,0.4,0.3,1.7,0.1,N,N,N,N,N,N,0.5,0.1,1.3,0.7,0.5,0.1,0.8,0.1,2.4,0.9,0.7,0.1,1.8,0.1,5.0,1.5,1.7,0.1,94.7,0.2,88.8,2.0,95.0,0.2,63989,596,17228,1225,66414,691,342254,2806,15088,1026,327166,2850,10.4,0.4,24.2,4.1,9.8,0.4,26.9,0.7,48.7,4.1,25.9,0.7,62.7,0.7,27.1,3.5,64.4,0.7,1.3,(X),(X),(X),(X),(X)
0400000US34,34,New Jersey,3149545,5317,133804,3171,3015741,5966,33.7,0.1,30.2,1.3,33.8,0.1,36.0,0.2,56.3,1.5,35.1,0.2,8.7,0.2,54.8,1.5,6.6,0.2,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,73.5,0.2,43.4,1.4,74.8,0.2,13.2,0.1,35.5,1.3,12.2,0.1,0.2,0.1,0.5,0.2,0.2,0.1,6.5,0.1,3.7,0.5,6.6,0.1,N,N,N,N,N,N,5.5,0.1,14.4,1.0,5.1,0.1,1.1,0.1,2.5,0.4,1.1,0.1,12.8,0.1,31.1,1.3,12.0,0.1,66.8,0.1,29.3,1.2,68.4,0.2,69674,354,16014,731,72455,341,2179588,7852,96524,2920,2083064,7805,10.7,0.2,25.6,1.1,10.0,0.2,30.1,0.3,46.5,1.3,29.4,0.3,59.1,0.3,28.0,1.3,60.6,0.3,1.3,(X),(X),(X),(X),(X)
0400000US35,35,New Mexico,736392,3289,66075,2401,670317,3639,32.2,0.3,22.8,1.3,33.1,0.3,34.2,0.5,65.2,1.8,31.2,0.5,16.8,0.4,59.8,1.8,12.5,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,75.1,0.4,62.7,1.8,76.4,0.4,2.0,0.1,3.3,0.8,1.9,0.1,6.7,0.2,11.0,1.0,6.3,0.2,1.3,0.1,0.5,0.2,1.3,0.1,N,N,N,N,N,N,12.8,0.3,19.0,1.5,12.2,0.3,2.0,0.2,3.5,0.8,1.9,0.2,38.9,0.3,58.4,1.7,37.0,0.4,50.5,0.4,26.5,1.6,52.9,0.4,43202,539,15576,787,46644,507,482189,3962,50045,2048,432144,3961,14.9,0.4,18.7,1.7,14.5,0.4,34.8,0.6,51.8,2.1,32.8,0.7,50.3,0.7,29.6,2.1,52.7,0.7,1.5,(X),(X),(X),(X),(X)
0400000US36,36,New York,7111130,8450,701235,6197,6409895,9447,33.8,0.1,34.7,0.5,33.7,0.1,32.9,0.1,47.9,0.5,31.2,0.1,13.4,0.1,59.2,0.5,8.4,0.1,(X),(X),(X),(X),(X),(X),98.7,0.1,97.8,0.2,98.8,0.1,71.5,0.1,46.8,0.6,74.2,0.1,14.3,0.1,27.2,0.5,12.8,0.1,0.4,0.1,0.7,0.1,0.3,0.1,5.7,0.1,4.8,0.2,5.8,0.1,0.0,0.1,0.0,0.1,0.0,0.1,6.9,0.1,18.3,0.4,5.7,0.1,1.3,0.1,2.2,0.2,1.2,0.1,13.3,0.1,31.4,0.5,11.3,0.1,66.1,0.1,36.8,0.5,69.3,0.1,55401,210,13717,162,61250,228,4584136,11953,454042,4985,4130094,11768,13.3,0.1,29.9,0.7,11.5,0.1,32.4,0.2,45.4,0.7,31.0,0.2,54.3,0.2,24.8,0.6,57.5,0.2,2.0,(X),(X),(X),(X),(X)
0400000US37,37,North Carolina,3533366,9078,323986,5874,3209380,10747,30.3,0.1,24.1,0.7,30.9,0.1,33.8,0.2,58.5,0.8,31.4,0.2,14.2,0.2,60.7,0.8,9.5,0.2,(X),(X),(X),(X),(X),(X),99.1,0.1,98.6,0.2,99.1,0.1,73.4,0.1,45.6,0.9,76.2,0.2,20.7,0.1,47.3,0.9,18.0,0.1,1.0,0.1,1.8,0.2,0.9,0.1,1.5,0.1,0.7,0.1,1.5,0.1,0.0,0.1,0.0,0.1,0.0,0.1,2.6,0.1,3.1,0.3,2.5,0.1,0.9,0.1,1.4,0.2,0.9,0.1,4.6,0.1,5.5,0.4,4.6,0.1,71.5,0.1,43.6,0.8,74.3,0.2,46107,236,14177,228,50251,240,2355509,8581,229455,4874,2126054,8371,13.1,0.2,21.9,0.8,12.2,0.1,32.7,0.3,52.7,1.1,30.6,0.3,54.1,0.2,25.4,0.9,57.2,0.2,1.6,(X),(X),(X),(X),(X)
