GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
0400000US11,11,District of Columbia,261567,1666,36084,1358,225483,1721,29.0,0.5,31.0,1.9,28.7,0.5,19.6,0.6,42.4,2.2,15.9,0.6,15.7,0.6,51.9,2.3,9.9,0.6,19.0,0.6,45.7,2.2,14.7,0.5,N,N,N,N,N,N,44.7,0.5,5.6,1.2,50.9,0.6,47.1,0.5,89.3,1.5,40.4,0.6,0.4,0.1,0.4,0.3,0.4,0.1,3.5,0.3,0.7,0.3,3.9,0.3,N,N,N,N,N,N,2.4,0.3,2.8,1.0,2.3,0.3,1.9,0.2,1.2,0.5,2.0,0.2,7.5,0.3,6.9,1.5,7.6,0.4,40.4,0.5,2.8,0.8,46.5,0.6,64610,1164,16602,1151,74966,1793,107331,1908,22486,1144,84845,2021,14.4,0.8,31.7,2.8,9.9,0.8,35.8,1.1,43.7,2.8,33.7,1.3,49.8,1.2,24.6,2.2,56.5,1.4,1.3,(X),(X),(X),(X),(X)
0400000US12,12,Florida,7120273,13322,989908,8797,6130365,11960,41.7,0.1,32.9,0.5,43.1,0.1,28.4,0.1,49.7,0.5,25.0,0.2,15.1,0.1,48.5,0.5,9.7,0.1,24.9,0.1,41.2,0.4,22.3,0.2,98.6,0.1,98.1,0.1,98.7,0.1,80.9,0.1,65.9,0.4,83.3,0.1,13.6,0.1,27.4,0.4,11.3,0.1,0.3,0.1,0.5,0.1,0.3,0.1,2.0,0.1,0.9,0.1,2.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,1.8,0.1,3.3,0.2,1.6,0.1,1.4,0.1,1.9,0.1,1.3,0.1,18.2,0.1,31.7,0.5,16.0,0.1,65.4,0.1,39.5,0.4,69.6,0.2,45637,177,20479,217,50923,179,4578429,12892,706074,7975,3872355,12695,20.5,0.2,23.6,0.5,19.9,0.2,34.8,0.2,46.6,0.5,32.7,0.2,44.7,0.2,29.7,0.5,47.4,0.2,2.1,(X),(X),(X),(X),(X)
0400000US13,13,Georgia,3504888,9625,524255,6314,2980633,9406,31.2,0.2,24.5,0.5,32.3,0.2,35.7,0.2,58.4,0.6,31.7,0.3,16.9,0.2,54.3,0.7,10.3,0.2,24.3,0.2,41.1,0.6,21.3,0.2,98.9,0.1,98.5,0.2,98.9,0.1,64.0,0.2,41.0,0.6,68.1,0.2,29.7,0.1,52.7,0.6,25.7,0.2,0.3,0.1,0.3,0.1,0.3,0.1,2.8,0.1,1.0,0.1,3.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,2.0,0.1,3.3,0.3,1.8,0.1,1.1,0.1,1.5,0.2,1.1,0.1,6.0,0.1,8.6,0.4,5.6,0.1,60.5,0.2,36.6,0.6,64.7,0.2,47642,313,18171,317,54260,274,2387804,10206,398257,5703,1989547,9509,14.8,0.2,24.0,0.6,13.0,0.2,37.0,0.3,48.9,0.8,34.6,0.3,48.2,0.3,27.0,0.8,52.5,0.3,1.8,(X),(X),(X),(X),(X)
0400000US15,15,Hawaii,447566,2292,46734,1623,400832,2511,41.7,0.4,39.6,2.0,42.0,0.5,33.1,0.5,53.7,2.0,30.6,0.6,11.2,0.4,43.2,2.4,7.5,0.4,23.7,0.5,44.4,2.1,21.3,0.6,84.2,0.5,71.3,1.9,85.7,0.5,33.8,0.4,23.3,1.8,35.0,0.4,1.9,0.1,1.2,0.5,2.0,0.2,0.3,0.1,0.7,0.3,0.3,0.1,39.6,0.5,26.2,1.8,41.2,0.5,7.5,0.3,18.9,1.5,6.1,0.3,1.1,0.1,1.0,0.5,1.1,0.1,15.8,0.5,28.7,1.9,14.3,0.5,7.0,0.3,11.2,1.3,6.5,0.3,31.3,0.3,21.0,1.7,32.5,0.4,65087,986,25509,1923,70183,1082,307582,2973,33899,1401,273683,3084,12.4,0.3,19.2,1.6,11.5,0.4,30.7,0.8,42.2,2.4,29.3,0.8,56.9,0.8,38.6,2.6,59.1,0.8,1.0,(X),(X),(X),(X),(X)
0400000US16,16,Idaho,580280,2676,76841,2083,503439,3057,34.0,0.3,18.9,1.3,36.3,0.4,34.9,0.4,60.1,1.8,31.1,0.5,15.0,0.4,51.3,1.5,9.5,0.4,26.2,0.5,41.9,1.7,23.8,0.5,98.4,0.1,96.8,0.6,98.7,0.1,94.2,0.2,89.0,1.1,94.9,0.3,0.5,0.1,0.9,0.4,0.4,0.1,1.1,0.1,2.4,0.5,0.9,0.1,1.0,0.1,0.9,0.3,1.0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,1.6,0.1,3.5,0.7,1.3,0.1,1.6,0.1,3.2,0.6,1.3,0.1,7.6,0.2,17.6,1.4,6.1,0.3,88.6,0.3,76.2,1.5,90.5,0.4,45395,550,20072,744,50628,495,402906,3080,55214,2001,347692,3474,14.8,0.4,15.0,1.5,14.8,0.4,32.5,0.7,49.6,1.9,29.7,0.7,52.7,0.7,35.4,1.8,55.4,0.8,1.3,(X),(X),(X),(X),(X)
0400000US17,17,Illinois,4759131,8505,570051,5812,4189080,8786,33.7,0.1,25.6,0.4,34.7,0.1,32.9,0.1,56.1,0.5,29.7,0.2,13.3,0.1,51.3,0.6,8.2,0.1,21.6,0.2,39.2,0.6,19.2,0.2,98.8,0.1,98.1,0.2,98.9,0.1,76.7,0.1,51.1,0.6,80.2,0.1,13.9,0.1,37.1,0.5,10.7,0.1,0.2,0.1,0.4,0.1,0.2,0.1,4.1,0.1,2.5,0.2,4.3,0.1,0.0,0.1,0.0,0.1,0.0,0.1,4.0,0.1,7.0,0.3,3.5,0.1,1.2,0.1,1.9,0.2,1.1,0.1,10.8,0.1,17.8,0.4,9.8,0.1,70.2,0.1,41.2,0.5,74.2,0.1,55231,238,19649,265,61360,230,3124899,10814,414169,5065,2710730,9933,13.4,0.1,22.2,0.6,12.1,0.1,32.6,0.2,48.4,0.7,30.2,0.3,54.0,0.2,29.4,0.6,57.8,0.3,1.1,(X),(X),(X),(X),(X)
0400000US18,18,Indiana,2474926,6468,303021,4039,2171905,6905,33.6,0.1,20.7,0.6,35.4,0.2,32.7,0.2,57.7,0.8,29.2,0.2,14.0,0.2,55.3,0.8,8.3,0.2,25.7,0.3,45.8,0.8,22.9,0.3,98.9,0.1,98.0,0.2,99.1,0.1,87.1,0.1,72.2,0.6,89.2,0.2,8.7,0.1,21.8,0.5,6.9,0.1,0.2,0.1,0.4,0.1,0.2,0.1,1.3,0.1,0.8,0.1,1.4,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.6,0.1,2.8,0.3,1.4,0.1,1.1,0.1,2.0,0.2,0.9,0.1,4.1,0.1,6.7,0.4,3.7,0.1,84.8,0.1,68.7,0.6,87.0,0.2,47185,255,17146,348,52264,253,1649193,7404,215212,3797,1433981,7632,14.9,0.2,23.9,0.8,13.5,0.2,33.4,0.4,52.0,1.1,30.6,0.3,51.7,0.3,24.1,0.9,55.9,0.3,0.9,(X),(X),(X),(X),(X)
0400000US19,19,Iowa,1224399,3238,138903,2613,1085496,4115,35.0,0.2,19.4,0.8,37.0,0.2,30.3,0.2,53.0,1.1,27.4,0.3,12.1,0.2,50.9,1.2,7.1,0.2,22.1,0.3,40.9,1.1,19.7,0.3,99.1,0.1,97.3,0.4,99.3,0.1,94.0,0.1,84.0,0.9,95.3,0.2,2.4,0.1,8.6,0.6,1.6,0.1,0.3,0.1,0.9,0.2,0.2,0.1,1.4,0.1,1.4,0.2,1.4,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.0,0.1,2.3,0.4,0.8,0.1,0.9,0.1,2.7,0.4,0.7,0.1,3.2,0.1,7.1,0.6,2.7,0.1,92.0,0.1,79.8,0.9,93.5,0.2,50773,298,19140,568,55309,406,793928,3945,91135,2245,702793,4340,13.2,0.2,17.6,1.1,12.6,0.2,27.9,0.4,51.7,1.4,24.8,0.4,58.9,0.4,30.7,1.5,62.6,0.4,0.9,(X),(X),(X),(X),(X)
0400000US20,20,Kansas,1106960,3378,104742,2520,1002218,3740,33.0,0.2,19.9,0.9,34.3,0.2,32.7,0.3,54.9,1.3,30.4,0.3,12.9,0.2,55.8,1.4,8.4,0.2,24.5,0.3,47.2,1.3,22.1,0.3,98.2,0.1,95.7,0.5,98.4,0.1,88.3,0.2,74.9,1.1,89.7,0.2,5.6,0.1,14.2,0.9,4.7,0.1,0.8,0.1,1.7,0.3,0.7,0.1,1.8,0.1,1.7,0.3,1.9,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.7,0.1,3.2,0.4,1.5,0.1,1.8,0.1,4.3,0.5,1.6,0.1,7.0,0.1,13.1,0.9,6.4,0.1,83.3,0.2,66.2,1.2,85.1,0.2,50346,359,17677,668,54171,393,725510,3745,69598,2234,655912,3705,11.8,0.3,16.7,1.2,11.2,0.2,31.3,0.5,51.6,1.6,29.1,0.4,57.0,0.5,31.7,1.5,59.7,0.4,0.9,(X),(X),(X),(X),(X)
0400000US21,21,Kentucky,1690132,5067,293037,3977,1397095,6031,34.7,0.2,24.2,0.7,36.9,0.2,32.2,0.3,50.6,0.8,28.3,0.3,18.5,0.3,61.4,0.7,9.5,0.2,31.9,0.3,52.9,0.9,27.5,0.3,99.0,0.1,98.2,0.2,99.2,0.1,89.6,0.1,82.7,0.6,91.1,0.2,7.7,0.1,13.9,0.6,6.4,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.9,0.1,0.4,0.1,1.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.6,0.1,0.8,0.1,0.5,0.1,1.0,0.1,1.8,0.2,0.8,0.1,2.0,0.1,2.9,0.3,1.8,0.1,88.3,0.1,81.0,0.6,89.9,0.2,41782,250,14557,208,49409,356,1129898,5207,198254,3484,931644,4920,19.2,0.3,32.7,0.9,16.3,0.3,33.5,0.3,45.2,1.0,31.1,0.4,47.3,0.4,22.2,0.9,52.6,0.4,1.0,(X),(X),(X),(X),(X)
0400000US22,22,Louisiana,1706091,5327,280158,4254,1425933,5658,33.6,0.2,25.8,0.6,35.1,0.2,33.8,0.3,56.0,0.8,29.4,0.3,18.7,0.3,56.4,0.9,11.4,0.3,29.4,0.3,45.4,0.9,26.3,0.3,98.9,0.1,98.5,0.2,99.0,0.1,66.3,0.2,38.3,0.8,71.8,0.2,29.7,0.2,57.8,0.7,24.2,0.2,0.6,0.1,0.7,0.1,0.6,0.1,1.3,0.1,0.7,0.1,1.4,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,1.1,0.1,1.5,0.2,1.0,0.1,3.5,0.1,2.8,0.3,3.6,0.1,64.0,0.2,36.8,0.7,69.3,0.2,43484,414,16732,330,50774,317,1129299,4859,203910,3600,925389,4808,15.6,0.3,24.8,0.9,13.6,0.3,37.3,0.4,50.2,1.1,34.4,0.4,47.1,0.4,25.1,1.0,52.0,0.4,1.1,(X),(X),(X),(X),(X)
0400000US23,23,Maine,552963,2419,94899,2044,458064,2818,38.5,0.3,25.7,0.9,41.1,0.3,27.0,0.3,44.3,1.2,23.4,0.4,13.8,0.3,48.5,1.3,6.7,0.3,28.9,0.5,52.0,1.2,24.1,0.5,N,N,N,N,N,N,96.8,0.1,92.9,0.5,97.5,0.2,0.7,0.1,1.9,0.3,0.4,0.1,0.6,0.1,1.7,0.3,0.3,0.1,0.8,0.1,1.1,0.3,0.7,0.1,N,N,N,N,N,N,0.1,0.1,0.2,0.1,0.1,0.1,1.1,0.1,2.1,0.3,0.9,0.1,0.9,0.1,1.6,0.3,0.7,0.1,96.1,0.1,91.7,0.6,97.0,0.2,47344,552,18040,636,55336,518,347643,2741,56513,1712,291130,2674,16.2,0.4,24.3,1.5,14.6,0.4,29.7,0.7,47.3,1.8,26.3,0.7,54.1,0.7,28.4,1.4,59.1,0.7,0.7,(X),(X),(X),(X),(X)
0400000US24,24,Maryland,2141086,4604,211290,3778,1929796,5290,34.2,0.2,27.2,0.8,35.0,0.2,33.7,0.2,56.4,1.0,31.3,0.3,9.4,0.2,42.6,1.0,5.8,0.2,21.1,0.3,42.3,1.1,18.8,0.2,98.4,0.1,98.0,0.3,98.4,0.1,62.3,0.2,38.6,0.9,64.9,0.2,28.9,0.1,53.2,0.9,26.3,0.2,0.3,0.1,0.7,0.2,0.2,0.1,4.9,0.1,2.6,0.3,5.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,2.0,0.1,2.8,0.4,1.9,0.1,1.6,0.1,2.0,0.3,1.6,0.1,5.5,0.1,7.1,0.5,5.3,0.1,59.3,0.2,35.2,0.9,62.0,0.2,71707,428,24184,794,77931,483,1432129,5948,154805,3453,1277324,6878,11.0,0.2,21.9,1.0,9.7,0.2,31.2,0.4,46.7,1.3,29.4,0.4,57.7,0.4,31.4,1.1,60.9,0.5,1.2,(X),(X),(X),(X),(X)
0400000US25,25,Massachusetts,2524028,5018,305350,4372,2218678,6062,35.7,0.2,31.9,0.8,36.2,0.2,30.8,0.2,46.1,0.7,28.7,0.2,12.1,0.2,49.3,0.7,6.9,0.2,22.7,0.2,49.9,0.7,18.9,0.2,N,N,N,N,N,N,84.2,0.1,65.7,0.8,86.7,0.1,6.0,0.1,14.1,0.6,4.9,0.1,0.2,0.1,0.7,0.1,0.1,0.1,4.6,0.1,4.8,0.3,4.5,0.1,N,N,N,N,N,N,3.3,0.1,11.0,0.5,2.2,0.1,1.8,0.1,3.7,0.3,1.5,0.1,7.7,0.1,25.5,0.6,5.2,0.1,80.4,0.1,54.6,0.7,84.0,0.1,65029,356,17116,310,73412,402,1596905,6668,192737,3845,1404168,6552,13.0,0.2,30.0,0.9,10.7,0.2,28.9,0.3,43.5,1.1,26.9,0.3,58.1,0.3,26.5,0.9,62.5,0.3,1.2,(X),(X),(X),(X),(X)
0400000US26,26,Michigan,3805261,7202,670488,6246,3134773,8571,35.9,0.1,23.5,0.3,38.6,0.1,30.9,0.1,49.2,0.4,26.9,0.2,15.5,0.2,52.2,0.5,7.7,0.1,26.9,0.2,45.7,0.4,22.9,0.2,98.6,0.1,97.3,0.2,98.9,0.1,82.0,0.1,64.5,0.5,85.7,0.1,13.3,0.1,29.7,0.5,9.8,0.1,0.5,0.1,0.9,0.1,0.5,0.1,2.0,0.1,0.9,0.1,2.2,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.7,0.1,1.3,0.1,0.6,0.1,1.4,0.1,2.7,0.2,1.1,0.1,3.1,0.1,5.2,0.2,2.6,0.1,79.9,0.1,61.2,0.5,83.9,0.1,47175,197,17899,212,54816,207,2494640,8317,450783,5348,2043857,7655,18.3,0.2,26.1,0.6,16.6,0.2,33.5,0.2,47.5,0.6,30.4,0.2,48.2,0.2,26.4,0.6,53.0,0.3,1.7,(X),(X),(X),(X),(X)
0400000US27,27,Minnesota,2102761,4417,177689,3548,1925072,5307,32.2,0.1,21.2,0.8,33.2,0.2,31.6,0.2,53.5,0.9,29.6,0.2,11.1,0.2,54.6,1.0,7.0,0.1,20.3,0.2,43.7,1.2,18.1,0.2,98.8,0.1,96.9,0.3,99.0,0.1,89.8,0.1,66.8,0.8,91.9,0.1,4.4,0.1,19.2,0.7,3.1,0.1,0.9,0.1,3.3,0.3,0.7,0.1,2.9,0.1,5.5,0.4,2.6,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.8,0.1,2.0,0.3,0.7,0.1,1.2,0.1,3.1,0.3,1.0,0.1,3.0,0.1,7.0,0.5,2.6,0.1,87.8,0.1,62.4,0.9,90.1,0.1,58434,292,17138,389,62846,249,1365555,5157,116610,2860,1248945,5658,12.2,0.2,21.4,1.0,11.4,0.2,27.2,0.3,50.1,1.3,25.1,0.3,60.5,0.3,28.6,1.2,63.5,0.3,1.0,(X),(X),(X),(X),(X)
0400000US28,28,Mississippi,1085563,4446,193100,3933,892463,5142,35.5,0.3,24.9,0.6,37.7,0.4,35.1,0.4,58.0,1.0,30.1,0.4,21.6,0.3,61.1,1.0,13.0,0.3,32.1,0.3,47.8,0.9,28.6,0.4,N,N,N,N,N,N,62.9,0.2,34.5,0.8,69.1,0.3,34.7,0.2,63.2,0.9,28.6,0.3,0.4,0.1,0.4,0.1,0.4,0.1,0.8,0.1,0.2,0.1,0.9,0.1,N,N,N,N,N,N,0.5,0.1,0.5,0.2,0.5,0.1,0.7,0.1,1.1,0.3,0.6,0.1,1.8,0.1,1.5,0.3,1.8,0.1,61.9,0.2,33.8,0.9,67.9,0.3,37792,375,15687,305,44428,425,747660,4324,145364,3193,602296,4411,18.2,0.3,28.1,1.0,15.8,0.3,37.6,0.5,48.1,1.2,35.1,0.5,44.2,0.5,23.9,1.2,49.1,0.6,1.0,(X),(X),(X),(X),(X)
0400000US29,29,Missouri,2354106,6511,330210,5005,2023896,6885,34.8,0.2,22.4,0.6,36.8,0.2,31.1,0.2,52.9,0.8,27.5,0.2,15.0,0.2,53.8,0.8,8.6,0.2,27.1,0.2,47.8,0.8,23.7,0.3,98.6,0.1,97.3,0.3,98.9,0.1,85.1,0.1,68.9,0.7,87.7,0.2,11.1,0.1,25.7,0.6,8.7,0.1,0.4,0.1,0.7,0.1,0.4,0.1,1.3,0.1,0.7,0.1,1.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.1,1.2,0.2,0.6,0.1,1.4,0.1,2.7,0.3,1.1,0.1,2.5,0.1,3.5,0.3,2.3,0.1,83.5,0.1,66.9,0.7,86.2,0.2,46068,272,17678,369,52041,251,1532956,6163,225751,4196,1307205,5835,15.7,0.2,22.9,0.8,14.4,0.2,32.1,0.3,49.6,1.1,29.1,0.3,52.3,0.3,27.4,0.9,56.5,0.4,1.2,(X),(X),(X),(X),(X)
0400000US30,30,Montana,404990,2224,43498,1750,361492,2536,36.9,0.4,20.5,1.4,38.8,0.4,27.8,0.4,51.8,2.0,24.9,0.5,13.8,0.5,54.6,2.0,8.9,0.4,25.3,0.5,45.2,1.8,22.9,0.6,N,N,N,N,N,N,92.7,0.2,80.5,1.4,94.1,0.3,0.3,0.1,0.6,0.3,0.3,0.1,4.6,0.2,14.6,1.1,3.4,0.2,0.5,0.1,0.4,0.2,0.5,0.1,N,N,N,N,N,N,0.3,0.1,0.7,0.4,0.3,0.1,1.6,0.1,3.3,0.6,1.3,0.1,2.2,0.2,4.4,1.0,1.9,0.2,91.1,0.3,77.3,1.5,92.7,0.3,45072,574,17046,853,49541,536,255490,2490,27991,1295,227499,2445,14.7,0.5,16.2,1.6,14.5,0.5,30.4,0.8,52.4,2.5,27.7,0.8,54.8,0.8,31.5,2.5,57.7,0.8,0.9,(X),(X),(X),(X),(X)
0400000US31,31,Nebraska,726422,2176,66736,1876,659686,2655,32.8,0.2,18.8,0.9,34.2,0.3,31.9,0.3,58.4,1.5,29.2,0.4,12.4,0.3,56.9,1.5,7.9,0.3,22.0,0.3,42.2,1.6,20.0,0.4,98.9,0.1,96.5,0.6,99.1,0.1,91.1,0.2,74.6,1.2,92.8,0.2,4.2,0.1,14.3,1.1,3.1,0.1,0.7,0.1,3.3,0.6,0.5,0.1,1.4,0.1,1.2,0.3,1.4,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.4,0.1,3.0,0.7,1.3,0.1,1.1,0.1,3.5,0.6,0.9,0.1,6.0,0.2,12.4,1.1,5.4,0.2,86.9,0.2,66.5,1.4,88.9,0.2,50957,411,16946,577,54922,457,471378,3152,45098,1644,426280,3245,10.6,0.3,15.8,1.5,10.1,0.3,27.6,0.5,53.7,1.9,24.8,0.5,61.8,0.5,30.5,1.8,65.1,0.5,0.8,(X),(X),(X),(X),(X)
0400000US32,32,Nevada,992757,4430,109952,2913,882805,5012,34.3,0.3,26.0,1.3,35.3,0.3,33.5,0.3,57.9,1.5,30.5,0.4,13.9,0.4,47.4,1.6,9.7,0.3,23.2,0.3,41.6,1.6,20.9,0.3,97.6,0.1,97.2,0.4,97.6,0.2,76.4,0.3,64.5,1.3,77.9,0.3,8.2,0.2,17.8,1.1,7.0,0.2,1.0,0.1,1.9,0.3,0.9,0.1,6.4,0.2,3.8,0.6,6.8,0.2,0.5,0.1,1.1,0.4,0.5,0.1,5.0,0.2,8.1,0.9,4.6,0.2,2.4,0.1,2.8,0.4,2.4,0.2,18.7,0.2,29.6,1.4,17.4,0.3,63.6,0.3,44.6,1.3,65.9,0.3,50949,494,21842,779,55239,736,642200,5179,80222,2742,561978,5041,14.7,0.3,21.5,1.0,13.8,0.4,37.4,0.5,50.1,1.6,35.6,0.6,47.9,0.5,28.4,1.4,50.7,0.5,1.0,(X),(X),(X),(X),(X)
0400000US33,33,New Hampshire,518009,2397,42391,1820,475618,2912,35.3,0.3,24.1,1.9,36.3,0.3,30.3,0.4,49.3,2.5,28.6,0.4,8.7,0.4,44.3,2.3,5.6,0.3,23.1,0.5,51.2,2.2,20.6,0.5,N,N,N,N,N,N,95.6,0.2,92.5,1.0,95.9,0.2,0.9,0.1,2.4,0.7,0.8,0.1,0.2,0.1,0.4,0.3,0.2,0.1,1.7,0.1,1.2,0.5,1.8,0.1,N,N,N,N,N,N,0.4,0.1,1.3,0.6,0.3,0.1,1.1,0.1,2.2,0.6,1.0,0.1,2.0,0.1,4.9,1.0,1.7,0.2,94.2,0.2,89.5,1.2,94.6,0.2,63962,694,21247,1082,68235,833,346409,2806,27522,1570,318887,2622,12.7,0.4,23.0,2.5,11.8,0.4,27.7,0.6,46.5,2.9,26.1,0.6,59.7,0.6,30.5,2.6,62.2,0.6,1.2,(X),(X),(X),(X),(X)
0400000US34,34,New Jersey,3181881,6535,253179,4365,2928702,7128,36.6,0.1,31.3,0.8,37.1,0.1,34.6,0.2,53.9,0.9,33.0,0.2,10.1,0.2,49.2,0.9,6.8,0.1,21.4,0.2,42.4,1.0,19.6,0.2,98.3,0.1,96.3,0.4,98.5,0.1,73.2,0.2,48.8,0.9,75.3,0.2,13.1,0.1,31.2,0.9,11.5,0.1,0.2,0.1,0.6,0.1,0.2,0.1,7.2,0.1,3.3,0.3,7.5,0.1,0.0,0.1,0.0,0.1,0.0,0.1,4.6,0.1,12.4,0.6,3.9,0.1,1.7,0.1,3.7,0.4,1.5,0.1,14.2,0.1,34.1,0.9,12.5,0.1,64.6,0.1,30.8,0.8,67.6,0.2,70062,373,19283,409,75180,417,2199410,6931,180840,3815,2018570,7332,12.4,0.2,27.5,0.9,11.1,0.2,32.4,0.3,44.9,1.2,31.3,0.3,55.2,0.3,27.6,1.1,57.7,0.3,1.0,(X),(X),(X),(X),(X)
0400000US35,35,New Mexico,765306,3723,114073,3066,651233,4448,36.7,0.3,22.7,1.0,39.1,0.3,32.5,0.4,59.2,1.4,27.8,0.5,18.7,0.4,57.2,1.4,12.0,0.4,27.4,0.4,41.1,1.3,25.0,0.4,97.9,0.2,97.4,0.4,97.9,0.2,77.3,0.3,65.6,1.2,79.3,0.4,2.1,0.1,3.0,0.6,1.9,0.1,6.4,0.2,10.0,0.6,5.7,0.2,1.1,0.1,0.5,0.2,1.2,0.1,0.0,0.1,0.1,0.1,0.0,0.1,11.0,0.3,18.2,1.0,9.7,0.4,2.1,0.2,2.6,0.4,2.1,0.2,39.9,0.3,59.5,1.2,36.5,0.4,49.8,0.3,26.8,0.9,53.8,0.4,43518,530,18159,727,49957,604,500369,4060,84105,2556,416264,4137,17.4,0.4,21.0,1.2,16.7,0.5,37.4,0.6,51.8,1.7,34.4,0.7,45.2,0.6,27.3,1.2,48.9,0.7,1.0,(X),(X),(X),(X),(X)
0400000US36,36,New York,7210095,9428,1068719,7900,6141376,11736,36.2,0.1,35.6,0.3,36.3,0.1,31.6,0.1,47.1,0.4,28.9,0.2,14.7,0.1,51.4,0.4,8.3,0.1,22.3,0.1,44.1,0.4,18.5,0.1,98.2,0.1,96.9,0.1,98.4,0.1,70.5,0.1,47.3,0.4,74.5,0.1,14.6,0.1,27.5,0.3,12.3,0.1,0.3,0.1,0.6,0.1,0.3,0.1,6.3,0.1,5.4,0.2,6.5,0.1,0.0,0.1,0.0,0.1,0.0,0.1,6.5,0.1,16.0,0.3,4.8,0.1,1.8,0.1,3.1,0.1,1.6,0.1,14.3,0.1,31.4,0.4,11.4,0.1,64.1,0.1,36.0,0.4,69.0,0.1,56657,223,17339,155,65096,245,4612102,11521,710590,6241,3901512,12036,14.4,0.1,27.2,0.5,12.0,0.1,33.6,0.2,45.5,0.6,31.4,0.2,52.1,0.2,27.3,0.5,56.6,0.2,1.4,(X),(X),(X),(X),(X)
